id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
63,,,,Patient information leaflets: Informing or frightening? A focus group study exploring patients' emotional reactions and subsequent behavior towards package leaflets of commonly prescribed medications in family practices,,,Herber O.R.; Gies V.; Schwappach D.; Thürmann P.; Wilm S.,18935043400; 56377219600; 6603567230; 58038367400; 55921830500,,,2014,,,,BMC Family Practice,,10.1186/1471-2296-15-163,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907698913&doi=10.1186%2f1471-2296-15-163&partnerID=40&md5=a6834ad8a319e60e99cabfcb880aefca,63,,,,,,,Article,Scopus,63,,,,,
64,,,,The Google FindBugs fixit,,,Ayewah N.; Pugh W.,23017979400; 7101609925,,,2010,,,,ISSTA'10 - Proceedings of the 2010 International Symposium on Software Testing and Analysis,,10.1145/1831708.1831738,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955879583&doi=10.1145%2f1831708.1831738&partnerID=40&md5=eaf342b890a7acc057820384c7c7bead,92,251,,,,,,Conference paper,Scopus,92,,,,,
65,,,,The readability of pediatric patient education materials on the world wide web,,,D'Alessandro D.M.; Kingsley P.; Johnson-West J.,7006371946; 7004959097; 6506230722,,,2001,,,,Archives of Pediatrics and Adolescent Medicine,,10.1001/archpedi.155.7.807,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034968815&doi=10.1001%2farchpedi.155.7.807&partnerID=40&md5=dfa173c0069f751e128cae8c0b1b6686,230,812,,,,,,Article,Scopus,230,,,,,
66,,,,Learning syntactic program transformations from examples,,,Rolim R.; Soares G.; D'Antoni L.; Polozov O.; Gulwani S.; Gheyi R.; Suzuki R.; Hartmann B.,56313295900; 36132146800; 52863449200; 56355261900; 55901318200; 8365747700; 57193575409; 15059978800,,,2017,,,,"Proceedings - 2017 IEEE/ACM 39th International Conference on Software Engineering, ICSE 2017",,10.1109/ICSE.2017.44,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019549570&doi=10.1109%2fICSE.2017.44&partnerID=40&md5=b3a45063807a0c115be86bd635b81949,156,415,,,,,,Conference paper,Scopus,156,,,,,
67,,,,Efficient topology optimization in MATLAB using 88 lines of code,,,Andreassen E.; Clausen A.; Schevenels M.; Lazarov B.S.; Sigmund O.,57217410153; 58377862000; 6507290383; 8706338500; 7003506345,,,2011,,,,Structural and Multidisciplinary Optimization,,10.1007/s00158-010-0594-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551683367&doi=10.1007%2fs00158-010-0594-7&partnerID=40&md5=5f9cfed2a9fced1699434a9c3f1c021f,1017,16,,,,,,Article,Scopus,1017,,,,,
68,,,,Improving the readability of online foot and ankle patient education materials,,,Sheppard E.D.; Hyde Z.; Florence M.N.; McGwin G.; Kirchner J.S.; Ponce B.A.,55643360700; 56427844700; 55834845200; 55952692600; 7201671644; 6602134769,,,2014,,,,Foot and Ankle International,,10.1177/1071100714550650,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912028255&doi=10.1177%2f1071100714550650&partnerID=40&md5=966931c199ba8d1fbbaf28d7160600cb,55,1286,,,,,,Article,Scopus,55,,,,,
69,,,,Varieties of Disgust Faces and the Structure of Disgust,,,Rozin P.; Lowery L.; Ebert R.,7005322591; 36846298100; 57197336594,,,1994,,,,Journal of Personality and Social Psychology,,10.1037/0022-3514.66.5.870,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028435745&doi=10.1037%2f0022-3514.66.5.870&partnerID=40&md5=27ce0b3a56ff3f0e33e373630614ae13,294,881,,,,,,Article,Scopus,294,,,,,
70,,,,Hairball: Lint-inspired static analysis of scratch projects,,,Boe B.; Hill C.; Len M.; Dreschler G.; Conrad P.; Franklin D.,34876328000; 55652027200; 57505886400; 55653123200; 7103248256; 57194251888,,,2013,,,,SIGCSE 2013 - Proceedings of the 44th ACM Technical Symposium on Computer Science Education,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876279082&partnerID=40&md5=b5192d61c7ca34eb4a0fc12ad524e1af,94,220,,,,,,Conference paper,Scopus,94,,,,,
71,,,,Are students representatives of professionals in software engineering experiments?,,,Salman I.; Misirli A.T.; Juristo N.,57021396000; 26649652100; 6701344777,,,2015,,,,Proceedings - International Conference on Software Engineering,,10.1109/ICSE.2015.82,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941282670&doi=10.1109%2fICSE.2015.82&partnerID=40&md5=9a7cc38ccf2f9c77f48dac4e71852bf0,227,676,,,,,,Conference paper,Scopus,227,,,,,
72,,,,Variability and reproducibility in software engineering: A study of four companies that developed the same system,,,Anda B.C.D.; Sjøberg D.I.K.; Mockus A.,8387147200; 6603778674; 57211066860,,,2009,,,,IEEE Transactions on Software Engineering,,10.1109/TSE.2008.89,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649397344&doi=10.1109%2fTSE.2008.89&partnerID=40&md5=4685ac277e442b5852036ef6a53b3d28,59,429,,,,,,Article,Scopus,59,,,,,
73,,,,"The impact of code review coverage and code review participation on Software quality: A case study of the Qt, VTK, and ITK projects",,,McIntosh S.; Kamei Y.; Adams B.; Hassan A.E.,7005758924; 24476112100; 15134994200; 7402686972,,,2014,,,,"11th Working Conference on Mining Software Repositories, MSR 2014 - Proceedings",,10.1145/2597073.2597076,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938797513&doi=10.1145%2f2597073.2597076&partnerID=40&md5=561557e2199740bafd8557a2c4e0e039,221,201,,,,,,Conference paper,Scopus,221,,,,,
74,,,,"NATURAL LANGUAGE PROGRAMMING: STYLES, STRATEGIES, AND CONTRASTS.",,,Miller Lance A.,7404985137,,,1981,,,,IBM Systems Journal,,10.1147/sj.202.0184,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019392838&doi=10.1147%2fsj.202.0184&partnerID=40&md5=3f4ffbdbfc0447ee289f0078579f47f3,94,215,,,,,,Article,Scopus,94,,,,,
75,,,,Quantitative analysis of science and chemistry textbooks for indicators of reform: A complementary perspective,,,Kahveci A.,23018758900,,,2010,,,,International Journal of Science Education,,10.1080/09500690903127649,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953675194&doi=10.1080%2f09500690903127649&partnerID=40&md5=badb14ee6be0c4414447e012e63c2be5,66,1519,,,,,,Article,Scopus,66,,,,,
76,,,,Questions developers ask while diagnosing potential security vulnerabilities with static analysis,,,Smith J.; Johnson B.; Murphy-Hill E.; Chu B.; Lipford H.R.,57095159700; 55321465400; 16307910100; 36918104500; 25926003900,,,2015,,,,"2015 10th Joint Meeting of the European Software Engineering Conference and the ACM SIGSOFT Symposium on the Foundations of Software Engineering, ESEC/FSE 2015 - Proceedings",,10.1145/2786805.2786812,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960401613&doi=10.1145%2f2786805.2786812&partnerID=40&md5=bfc4099241eceb758117b6b122bb90d0,59,259,,,,,,Conference paper,Scopus,59,,,,,
77,,,,"Health in our hands, but not in our heads: Understanding hygiene motivation in Ghana",,,Scott B.; Curtis V.; Rabie T.; Garbrah-Aidoo N.,16064315900; 57206446363; 55918237900; 16063309300,,,2007,,,,Health Policy and Planning,,10.1093/heapol/czm016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547752424&doi=10.1093%2fheapol%2fczm016&partnerID=40&md5=d78f276811b54244edad415c5d8fd5d6,98,233,,,,,,Article,Scopus,98,,,,,
78,,,,UCheck: A spreadsheet type checker for end users,,,Abraham R.; Erwig M.,8252055300; 7004242651,,,2007,,,,Journal of Visual Languages and Computing,,10.1016/j.jvlc.2006.06.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845578684&doi=10.1016%2fj.jvlc.2006.06.001&partnerID=40&md5=803d46c39ea2daf003d9bc14d3d61f46,96,95,,,,,,Article,Scopus,96,,,,,
79,,,,Semantic errors in SQL queries: A quite complete list,,,Brass S.; Goldberg C.,7004361896; 7102041090,,,2006,,,,Journal of Systems and Software,,10.1016/j.jss.2005.06.028,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646042588&doi=10.1016%2fj.jss.2005.06.028&partnerID=40&md5=f68d77013ae3cf4a9b877d02e49fcfed,67,644,,,,,,Article,Scopus,67,,,,,
80,,,,Habanero-Java library: A Java 8 framework for multicore programming,,,Imam S.; Sarkar V.,55496857100; 57204320465,,,2014,,,,ACM International Conference Proceeding Series,,10.1145/2647508.2647514,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984799119&doi=10.1145%2f2647508.2647514&partnerID=40&md5=400a9b086267118d4c9399b910ea53f3,63,86,,,,,,Conference paper,Scopus,63,,,,,
81,,,,Do they really smell bad? A study on developers' perception of bad code smells,,,Palomba F.; Bavota G.; Di Penta M.; Oliveto R.; De Lucia A.,55321369000; 57220148228; 6602794138; 15136561900; 7003641564,,,2014,,,,"Proceedings - 30th International Conference on Software Maintenance and Evolution, ICSME 2014",,10.1109/ICSME.2014.32,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931061015&doi=10.1109%2fICSME.2014.32&partnerID=40&md5=2721da1fde0f685cda0bb4960dbf4f9a,190,110,,,,,,Conference paper,Scopus,190,,,,,
82,,,,"MatDyn, a new matlab-based toolbox for power system dynamic simulation",,,Cole S.; Belmans R.,15924906800; 16068077100,,,2011,,,,IEEE Transactions on Power Systems,,10.1109/TPWRS.2010.2071888,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960891646&doi=10.1109%2fTPWRS.2010.2071888&partnerID=40&md5=f688564bc285e23cecf9b2da073d04d3,105,1136,,,,,,Article,Scopus,105,,,,,
83,,,,Neurocognitive Functioning in Individuals at Clinical High Risk for Psychosis: A Systematic Review and Meta-analysis,,,Catalan A.; Salazar De Pablo G.; Aymerich C.; Damiani S.; Sordi V.; Radua J.; Oliver D.; McGuire P.; Giuliano A.J.; Stone W.S.; Fusar-Poli P.,36781289500; 57209461313; 57216988429; 55486823700; 57224900195; 34868485200; 57205708192; 7101880438; 7101806205; 7202532871; 10044017500,,,2021,,,,JAMA Psychiatry,,10.1001/jamapsychiatry.2021.1290,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108511116&doi=10.1001%2fjamapsychiatry.2021.1290&partnerID=40&md5=fcb53d30176ce7c82e7263526c814f55,85,867,,,,,,Review,Scopus,85,,,,,
84,,,,"RTL Hardware Design Using VHDL: Coding for Efficiency, Portability, and Scalability",,,Chu P.P.,7402158671,,,2006,,,,"RTL Hardware Design Using VHDL: Coding for Efficiency, Portability, and Scalability",,10.1002/0471786411,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889358019&doi=10.1002%2f0471786411&partnerID=40&md5=a77c3e7224fa89fcd1d4642e1b98da7d,117,669,,,,,,Book,Scopus,117,,,,,
85,,,,Software carpentry: Getting scientists to write better code by making them more productive,,,Wilson G.,8231224700,,,2006,,,,Computing in Science and Engineering,,10.1109/MCSE.2006.122,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750818722&doi=10.1109%2fMCSE.2006.122&partnerID=40&md5=f075c0b349dca7157aacb4aa96bdc57a,80,69,,,,,,Review,Scopus,80,,,,,
86,,,,Do code smells hamper novice programming? A controlled experiment on Scratch programs,,,Hermans F.; Aivaloglou E.,35573133300; 6504773964,,,2016,,,,IEEE International Conference on Program Comprehension,,10.1109/ICPC.2016.7503706,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979782497&doi=10.1109%2fICPC.2016.7503706&partnerID=40&md5=6a6b8af8bf211871dd1cfeea46e26041,72,,,,,,,Conference paper,Scopus,72,,,,,
87,,,,Readability and Comprehensibility of Patient Education Material in Hand-Related Web Sites,,,Wang S.W.; Capo J.T.; Orillaza N.,57191716042; 6601971259; 26022515100,,,2009,,,,Journal of Hand Surgery,,10.1016/j.jhsa.2009.04.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-68849109909&doi=10.1016%2fj.jhsa.2009.04.008&partnerID=40&md5=db60603429979f7cc1b7f01d58edbf0e,87,1315,,,,,,Article,Scopus,87,,,,,
88,,,,"Software Quality Engineering: Testing, Quality Assurance, and Quantifiable Improvement",,,Tian J.,7401636156,,,2005,,,,"Software Quality Engineering: Testing, Quality Assurance, and Quantifiable Improvement",,10.1002/0471722324,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949547435&doi=10.1002%2f0471722324&partnerID=40&md5=ae15a149c97e6ade9fa41d6047b1720c,138,412,,,,,,Book,Scopus,138,,,,,
89,,,,The Parma Polyhedra Library: Toward a complete set of numerical abstractions for the analysis and verification of hardware and software systems,,,Bagnara R.; Hill P.M.; Zaffanella E.,6603420990; 7402917757; 6603204165,,,2008,,,,Science of Computer Programming,,10.1016/j.scico.2007.08.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45849140560&doi=10.1016%2fj.scico.2007.08.001&partnerID=40&md5=8dfa1c5abc648e64134cf0f23dc1a013,308,21,,,,,,Article,Scopus,308,,,,,
90,,,,On the effectiveness of the test-first approach to programming,,,Erdogmus H.; Morisio M.; Torchiano M.,55897516600; 6701428565; 6602571197,,,2005,,,,IEEE Transactions on Software Engineering,,10.1109/TSE.2005.37,https://www.scopus.com/inward/record.uri?eid=2-s2.0-21244432456&doi=10.1109%2fTSE.2005.37&partnerID=40&md5=84a4093d0abb806ed25e6ede7ec222c6,223,237,,,,,,Article,Scopus,223,,,,,
91,,,,An empirical analysis of the distribution of unit test smells and their impact on software maintenance,,,Bavota G.; Qusef A.; Oliveto R.; De Lucia A.; Binkley D.,57220148228; 36675659700; 15136561900; 7003641564; 7101905317,,,2012,,,,"IEEE International Conference on Software Maintenance, ICSM",,10.1109/ICSM.2012.6405253,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873105559&doi=10.1109%2fICSM.2012.6405253&partnerID=40&md5=7092ce15faa675fe30f0f6a0659af063,118,65,,,,,,Conference paper,Scopus,118,,,,,
92,,,,"Pandapower - An Open-Source Python Tool for Convenient Modeling, Analysis, and Optimization of Electric Power Systems",,,Thurner L.; Scheidler A.; Schafer F.; Menke J.-H.; Dollichon J.; Meier F.; Meinecke S.; Braun M.,57200068676; 8845900700; 57201683075; 57016392200; 57201689030; 57201689618; 57201680997; 55565624700,,,2018,,,,IEEE Transactions on Power Systems,,10.1109/TPWRS.2018.2829021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045743736&doi=10.1109%2fTPWRS.2018.2829021&partnerID=40&md5=0371fbfa47c2eade818786b40aaa30ce,537,6521,,,,,,Article,Scopus,537,,,,,
93,,,,Strengthening the case for pair programming,,,Williams L.; Kessler R.R.; Cunningham W.; Jeffries R.,35565101900; 7202074048; 7103205440; 56230507100,,,2000,,,,IEEE Software,,10.1109/52.854064,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034224238&doi=10.1109%2f52.854064&partnerID=40&md5=0c905ad83434595dc7d96618d22da381,518,25,,,,,,Article,Scopus,518,,,,,
94,,,,Tool support for object-oriented patterns,,,Florijn G.; Meijers M.; van Winsen P.,6507893501; 56973939600; 56974288400,,,1997,,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,10.1007/bfb0053391,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947944794&doi=10.1007%2fbfb0053391&partnerID=40&md5=652d265f48253e5c6ece6441968eea28,93,495,,,,,,Conference paper,Scopus,93,,,,,
95,,,,Static checking of dynamically generated queries in database applications,,,Gould C.; Su Z.; Devanbu P.,7102089186; 7402248744; 35583833100,,,2004,,,,Proceedings - International Conference on Software Engineering,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544280668&partnerID=40&md5=f492151c1c44ecdcf55369be33755860,136,654,,,,,,Conference paper,Scopus,136,,,,,
96,,,,Software Testing and Quality Assurance: Theory and Practice,,,Naik K.; Tripathy P.,7006118362; 55952401000,,,2008,,,,Software Testing and Quality Assurance: Theory and Practice,,10.1002/9780470382844,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953772314&doi=10.1002%2f9780470382844&partnerID=40&md5=76536933dcd417cebc264268aa5bcd93,118,616,,,,,,Book,Scopus,118,,,,,
97,,,,Cognitive modelling of fighter aircraft process control: a step towards an intelligent on-board assistance system,,,Amalberti R.; Deblon F.,6603013844; 6504690895,,,1992,,,,International Journal of Man-Machine Studies,,10.1016/0020-7373(92)90035-J,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44049116858&doi=10.1016%2f0020-7373%2892%2990035-J&partnerID=40&md5=4a060389d9491d56e9163fe7eccfbb26,99,671,,,,,,Article,Scopus,99,,,,,
98,,,,Learning to read graphics: Some evidence that 'seeing' an information display is an acquired skill,,,Petre M.; Green T.R.G.,32667998900; 7401860117,,,1993,,,,Journal of Visual Languages and Computing,,10.1006/jvlc.1993.1004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001785305&doi=10.1006%2fjvlc.1993.1004&partnerID=40&md5=edb1ad9141ea5ee8baa7c637769d2034,62,70,,,,,,Article,Scopus,62,,,,,
99,,,,Practical tools for designing and weighting survey samples,,,Valliant R.; Dever J.A.; Kreuter F.,25423057200; 36774350200; 23034899700,,,2013,,,,Practical Tools for Designing and Weighting Survey Samples,,10.1007/978-1-4614-6449-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028710608&doi=10.1007%2f978-1-4614-6449-5&partnerID=40&md5=6ee3a52e5795b515223a67b5c8e029e5,191,670,,,,,,Book,Scopus,191,,,,,
100,,,,Corporate initiatives in ergonomics - An introduction,,,Hägg G.M.,7004757863,,,2003,,,,Applied Ergonomics,,10.1016/S0003-6870(02)00078-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037211499&doi=10.1016%2fS0003-6870%2802%2900078-9&partnerID=40&md5=5873173f3172a730b33f4007a466a694,88,15,,,,,,Article,Scopus,88,,,,,
101,,,,Gamification of software testing,,,Fraser G.,9247521200,,,2017,,,,"Proceedings - 2017 IEEE/ACM 12th International Workshop on Automation of Software Testing, AST 2017",,10.1109/AST.2017.20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026781052&doi=10.1109%2fAST.2017.20&partnerID=40&md5=e9651ea6b4e905a287c85ac41dfd5136,32,7,,,,,,Conference paper,Scopus,32,,,,,
102,,,,Your patient information website: How good is it?,,,Soobrah R.; Clark S.K.,25641944900; 56517453600,,,2012,,,,Colorectal Disease,,10.1111/j.1463-1318.2011.02792.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856719864&doi=10.1111%2fj.1463-1318.2011.02792.x&partnerID=40&md5=2e7c220e8f454fcfd88277a5be796656,43,e94,,,,,,Article,Scopus,43,,,,,
103,,,,The LAN-simulation: A refactoring teaching example,,,Demeyer S.; Van Rysselberghe F.; Gîrba T.; Ratzinger J.; Marinescu R.; Mens T.; Du Bois B.; Janssens D.; Ducasse S.; Lanza M.; Rieger M.; Gall H.; El-Ramly M.,6602168026; 8215964800; 8334078800; 23088927100; 8876469600; 6701719612; 36980560900; 8338744100; 6701521591; 56760055000; 23009814100; 56223438700; 6602396501,,,2005,,,,International Workshop on Principles of Software Evolution (IWPSE),,10.1109/IWPSE.2005.30,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846530655&doi=10.1109%2fIWPSE.2005.30&partnerID=40&md5=d4473781d4b467e493b411b5edb20646,33,131,,,,,,Conference paper,Scopus,33,,,,,
104,,,,Perspectives on quality and content of information on the internet for adolescents with cancer,,,Stinson J.N.; White M.; Breakey V.; Chong A.L.; Mak I.; Low K.K.; Low A.K.,7006660533; 36469560700; 16038628000; 26632773400; 58357097300; 46062228100; 46062179600,,,2011,,,,Pediatric Blood and Cancer,,10.1002/pbc.23068,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955730684&doi=10.1002%2fpbc.23068&partnerID=40&md5=d99e4c04ec7b7c61a33151a622570731,42,104,,,,,,Article,Scopus,42,,,,,
105,,,,Readability of neurosurgery-related patient education materials provided by the american association of neurological surgeons and the national library of medicine and national institutes of health,,,Schmitt P.J.; Prestigiacomo C.J.,55210516700; 6602095668,,,2013,,,,World Neurosurgery,,10.1016/j.wneu.2011.09.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888636938&doi=10.1016%2fj.wneu.2011.09.007&partnerID=40&md5=17ef5439b665e44cee2bbf7c6fee5ebb,35,E39,,,,,,Note,Scopus,35,,,,,
